Saat,Yuk Tahmin Plani (MWh),Ikili Anlasma (MWh),PTF (TL/MWh)Okuma Yukumlulu,SAM (MWh),SSM(MWh),KGUP (MWh),SMF (TL/MWh),YAL (0) Kodlu (MWh),YAL (1) Kodlu (MWh),YAL (2) Kodlu (MWh),YAL Teslim Edilmeyen (MWh),YAT (0) Kodlu (MWh),YAT (1) Kodlu (MWh),YAT (2) Kodlu (MWh),YAT Teslim Edilmeyen (MWh)
08.02.2018 12:00,36200.00,32321.40,163.01,19305.80,19305.80,33477.94,163.01,0.00,0.00,0.00,0.00,62.47,0.00,0.00,0.45
08.02.2018 13:00,36200.00,32460.00,152.99,19285.10,19285.20,33622.65,152.99,116.67,0.00,0.00,0.00,156.57,0.00,0.00,1.69
08.02.2018 14:00,36500.00,32731.90,160.98,19193.10,19193.20,33851.89,172.90,1234.88,0.00,0.00,325.13,0.00,0.00,0.00,0.00
08.02.2018 15:00,36300.00,32668.50,160.98,18624.80,18624.90,33665.48,178.00,1684.17,0.00,0.00,229.67,0.00,0.00,0.00,0.00
08.02.2018 16:00,36800.00,32694.70,173.01,18125.00,18125.00,34185.79,180.00,1735.22,0.00,0.00,324.27,0.00,0.00,0.00,0.00
08.02.2018 17:00,37600.00,34050.60,175.06,17628.20,17628.20,34937.58,180.00,1612.00,0.00,0.00,161.20,0.00,0.00,0.00,0.00
08.02.2018 18:00,38600.00,34724.30,175.06,17687.90,17688.00,35598.04,180.06,1229.00,0.00,0.00,174.00,0.00,0.00,0.00,0.00
08.02.2018 19:00,38500.00,34406.30,182.28,17435.00,17435.00,35179.60,198.00,2023.50,0.00,0.00,223.51,0.00,0.00,0.00,0.00
08.02.2018 20:00,37700.00,33172.90,201.64,17346.90,17346.90,34198.59,206.64,3202.82,0.00,0.00,992.43,0.00,0.00,0.00,0.00
08.02.2018 21:00,36700.00,32160.80,199.99,17023.80,17023.70,33283.31,201.00,1896.00,0.00,0.00,962.90,0.00,0.00,0.00,0.00
08.02.2018 22:00,35900.00,32699.40,175.00,16266.00,16265.90,33085.41,180.00,1202.80,0.00,0.00,216.59,0.00,0.00,0.00,0.00
08.02.2018 23:00,34300.00,31411.10,130.00,16028.80,16028.90,32053.81,164.78,2138.42,0.00,0.00,327.45,282.75,0.00,0.00,4.93
09.02.2018 00:00,32100.00,29421.10,196.99,15306.80,15306.90,28858.88,198.00,1463.12,0.00,0.00,354.62,44.92,0.00,0.00,0.73
09.02.2018 01:00,29900.00,27035.80,196.98,14701.20,14701.40,26976.45,196.98,1218.62,0.00,0.00,157.90,0.00,0.00,0.00,0.00
09.02.2018 02:00,28900.00,34466.40,130.00,15474.50,15474.60,25740.58,146.28,1104.07,0.00,0.00,312.26,0.00,0.00,0.00,0.00
09.02.2018 03:00,28200.00,33849.00,129.99,15363.40,15363.40,25006.71,147.89,1277.00,0.00,0.00,371.04,0.00,0.00,0.00,0.00
09.02.2018 04:00,28100.00,33674.90,130.00,15380.20,15380.30,24789.01,147.90,1277.00,0.00,0.00,364.46,0.00,0.00,0.00,0.00
09.02.2018 05:00,28500.00,34161.10,167.00,15617.50,15617.50,24999.76,167.10,2705.00,0.00,0.00,1714.02,0.00,0.00,0.00,0.00
09.02.2018 06:00,29700.00,25569.70,182.22,16842.90,16842.90,26037.17,182.32,2764.00,0.00,0.00,1410.40,0.00,0.00,0.00,0.00
09.02.2018 07:00,32200.00,26789.00,185.00,17591.70,17591.70,27911.56,190.00,2543.07,0.00,0.00,745.30,0.00,0.00,0.00,0.00
09.02.2018 08:00,36500.00,29214.60,184.84,18897.30,18897.20,32017.82,199.17,1271.23,0.00,0.00,187.89,0.00,0.00,0.00,0.00
09.02.2018 09:00,38100.00,31611.20,215.01,19866.00,19865.80,34083.08,231.29,2552.37,0.00,0.00,1081.68,14.00,0.00,0.00,0.00
09.02.2018 10:00,38100.00,32821.10,203.18,19872.60,19872.60,34137.17,218.18,1224.50,0.00,0.00,232.47,0.00,0.00,0.00,0.00
09.02.2018 11:00,38400.00,33496.00,184.85,19730.60,19730.60,34302.53,199.85,1291.40,0.00,0.00,244.09,61.07,0.00,0.00,1.40
09.02.2018 12:00,35800.00,32626.50,159.69,19024.40,19024.40,32805.42,167.00,413.33,0.00,0.00,140.90,33.33,0.00,0.00,0.00
09.02.2018 13:00,35800.00,31706.40,128.99,18537.60,18537.60,31637.76,127.77,0.00,0.00,0.00,0.00,660.85,0.00,0.00,136.00
09.02.2018 14:00,36300.00,31742.40,178.00,19111.60,19111.70,32657.19,147.53,0.00,0.00,0.00,0.00,601.00,0.00,0.00,144.80
09.02.2018 15:00,36100.00,31365.60,190.05,18777.80,18777.90,32778.91,159.53,0.00,0.00,0.00,0.00,726.00,0.00,0.00,169.99
09.02.2018 16:00,36600.00,31505.70,204.79,18594.70,18594.70,33279.15,174.53,0.00,0.00,0.00,0.00,830.00,0.00,0.00,131.41
09.02.2018 17:00,37400.00,33310.20,203.99,17955.90,17955.90,34035.30,173.53,0.00,0.00,0.00,0.00,657.65,0.00,0.00,130.35
09.02.2018 18:00,38400.00,34197.30,203.99,17988.90,17988.80,34628.21,175.00,0.00,0.00,0.00,0.00,550.98,0.00,0.00,130.33
09.02.2018 19:00,38300.00,34184.50,202.29,17567.40,17567.40,34116.47,203.00,506.75,0.00,0.00,257.68,0.00,0.00,0.00,0.00
09.02.2018 20:00,37500.00,33040.30,195.87,17352.60,17352.60,33118.01,197.00,951.00,0.00,0.00,300.70,0.00,0.00,0.00,0.00
09.02.2018 21:00,36500.00,32552.80,161.41,16752.20,16752.20,32359.39,165.40,416.00,0.00,0.00,278.35,0.00,0.00,0.00,0.00
09.02.2018 22:00,35700.00,32531.00,177.99,16152.90,16153.00,31905.87,177.99,818.00,0.00,0.00,233.91,0.00,0.00,0.00,0.00
09.02.2018 23:00,34100.00,31513.30,179.99,15590.30,15590.30,30806.33,179.99,1172.00,0.00,0.00,32.00,143.53,0.00,0.00,2.42
10.02.2018 00:00,31600.00,28902.50,216.79,15740.40,15740.30,30330.89,216.79,901.03,0.00,0.00,29.21,425.37,0.00,0.00,0.00
10.02.2018 01:00,30200.00,26639.00,210.00,14754.30,14754.20,28135.92,210.00,371.92,0.00,0.00,86.56,0.00,0.00,0.00,0.00
10.02.2018 02:00,28900.00,33893.20,196.50,15631.00,15630.90,26766.16,196.50,24.70,0.00,0.00,10.36,143.88,0.00,0.00,17.52
10.02.2018 03:00,28300.00,33242.90,196.49,15463.80,15463.70,26073.98,196.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.02.2018 04:00,28200.00,32771.80,152.00,15494.60,15494.50,25881.72,152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.02.2018 05:00,28300.00,33153.70,145.10,15673.10,15673.10,25984.64,145.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.02.2018 06:00,29000.00,24325.20,171.99,16587.10,16587.20,26469.77,171.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.02.2018 07:00,30500.00,24934.70,174.65,16695.70,16695.60,27263.38,174.65,158.50,0.00,0.00,38.65,0.00,0.00,0.00,0.00
10.02.2018 08:00,33100.00,27550.60,171.99,17104.80,17104.70,29815.31,137.70,502.05,0.00,0.00,231.97,829.37,0.00,0.00,13.97
10.02.2018 09:00,35400.00,30288.10,185.00,17789.00,17788.90,32104.44,201.28,1328.65,0.00,0.00,243.87,30.60,0.00,0.00,0.50
10.02.2018 10:00,36000.00,31594.20,189.99,18197.60,18197.60,33150.91,204.17,1005.90,0.00,0.00,245.42,82.18,0.00,0.00,0.00
10.02.2018 11:00,36400.00,32645.00,202.20,18448.90,18448.80,33793.11,219.17,1362.27,0.00,0.00,231.03,178.20,0.00,0.00,0.00
10.02.2018 12:00,35100.00,31025.40,204.79,18264.50,18264.40,32515.07,205.00,865.00,0.00,0.00,144.06,0.00,0.00,0.00,0.00
10.02.2018 13:00,35100.00,31055.70,185.00,18019.10,18019.00,32439.80,185.10,1009.00,0.00,0.00,332.98,0.00,0.00,0.00,0.00
10.02.2018 14:00,35100.00,31381.10,169.98,17661.00,17661.00,32204.59,182.00,937.00,0.00,0.00,190.91,0.00,0.00,0.00,0.00
10.02.2018 15:00,34800.00,31127.90,156.50,17187.00,17187.00,31841.08,170.00,613.00,0.00,0.00,137.75,0.00,0.00,0.00,0.00
10.02.2018 16:00,34800.00,31122.00,170.05,16811.90,16811.90,31705.20,182.00,1278.05,0.00,0.00,538.23,0.00,0.00,0.00,0.00
10.02.2018 17:00,34800.00,32662.40,149.00,16263.10,16263.20,32060.45,164.17,994.17,0.00,0.00,186.29,271.17,0.00,0.00,1.47
10.02.2018 18:00,36000.00,33878.00,177.30,16619.90,16619.90,33357.65,177.30,1150.28,0.00,0.00,823.19,95.00,0.00,0.00,0.00
10.02.2018 19:00,35900.00,33698.60,184.99,16774.60,16774.50,33460.07,185.00,2033.43,0.00,0.00,1474.75,12.50,0.00,0.00,0.00
10.02.2018 20:00,35100.00,32502.90,204.99,16977.00,16977.00,32564.07,204.99,1850.77,0.00,0.00,800.15,31.00,0.00,0.00,0.00
10.02.2018 21:00,34300.00,32429.00,167.00,16478.50,16478.50,31803.61,167.00,233.33,0.00,0.00,130.30,0.00,0.00,0.00,0.00
10.02.2018 22:00,33900.00,32276.00,169.99,15992.20,15992.20,31277.59,169.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.02.2018 23:00,33100.00,31665.40,128.99,15513.20,15513.30,30232.45,134.00,425.23,0.00,0.00,149.60,122.65,0.00,0.00,31.75
11.02.2018 00:00,31000.00,29522.50,168.24,14861.60,14861.60,28607.85,120.00,331.30,0.00,0.00,190.90,1027.33,0.00,0.00,246.20
11.02.2018 01:00,29200.00,27413.90,168.23,14069.20,14069.10,26401.26,148.00,0.00,0.00,0.00,0.00,464.42,0.00,0.00,121.82
11.02.2018 02:00,27800.00,33928.20,123.95,14779.80,14779.90,25219.16,104.00,0.00,0.00,0.00,0.00,388.00,0.00,0.00,116.97
11.02.2018 03:00,26900.00,33028.60,123.96,14657.70,14657.80,24430.71,110.02,0.00,0.00,0.00,0.00,513.00,0.00,0.00,179.91
11.02.2018 04:00,26500.00,32611.30,125.00,14494.10,14494.20,23825.24,105.00,0.00,0.00,0.00,0.00,513.00,0.00,0.00,149.72
11.02.2018 05:00,26400.00,32737.70,115.02,14647.30,14647.30,23920.91,95.00,0.00,0.00,0.00,0.00,461.00,0.00,0.00,83.37
11.02.2018 06:00,26500.00,33298.40,128.99,16172.20,16172.20,24014.19,100.02,0.00,0.00,0.00,0.00,562.82,0.00,0.00,197.59
11.02.2018 07:00,26300.00,32924.00,118.69,15943.90,15943.90,24162.29,50.00,0.00,0.00,0.00,0.00,1131.57,0.00,0.00,348.44
11.02.2018 08:00,26400.00,25178.70,29.99,15129.50,15129.50,24403.04,0.00,0.00,0.00,0.00,0.00,2161.67,14.57,0.00,579.96
11.02.2018 09:00,27700.00,27391.10,29.99,15311.30,15311.30,25264.09,0.01,0.00,0.00,0.00,0.00,1679.41,190.13,0.00,332.34
11.02.2018 10:00,29100.00,28996.70,118.69,15368.80,15368.80,26021.57,75.00,0.00,0.00,0.00,0.00,1151.78,0.00,0.00,110.18
11.02.2018 11:00,30100.00,30138.50,118.69,15587.10,15587.20,26722.55,113.00,0.00,0.00,0.00,0.00,584.45,0.00,0.00,73.11
11.02.2018 12:00,30200.00,29985.90,89.98,15646.10,15646.10,26759.65,35.10,0.00,0.00,0.00,0.00,1565.79,0.00,0.00,416.08
11.02.2018 13:00,30500.00,29941.60,123.95,15909.40,15909.60,26953.54,112.00,0.00,0.00,0.00,0.00,844.15,0.00,0.00,36.56
11.02.2018 14:00,30500.00,29685.00,125.01,15619.20,15619.30,26841.33,113.00,0.00,0.00,0.00,0.00,709.58,0.00,0.00,65.88
11.02.2018 15:00,30500.00,29094.50,149.00,15538.50,15538.40,26920.78,118.53,0.00,0.00,0.00,0.00,706.42,0.00,0.00,185.46
11.02.2018 16:00,30900.00,29196.50,125.00,16051.60,16051.70,27687.21,125.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,64.74
11.02.2018 17:00,31600.00,30271.30,125.01,15690.50,15690.60,28689.26,125.01,66.60,0.00,0.00,25.38,87.08,0.00,0.00,2.13
11.02.2018 18:00,33700.00,32302.60,210.00,16125.30,16125.40,30587.72,210.00,324.43,0.00,0.00,142.33,0.00,0.00,0.00,0.00
11.02.2018 19:00,34300.00,32814.50,215.00,16044.00,16044.00,31121.18,215.00,742.00,0.00,0.00,151.00,0.00,0.00,0.00,0.00
11.02.2018 20:00,33900.00,32016.60,215.36,15852.60,15852.60,30582.86,216.00,1431.23,0.00,0.00,76.10,0.00,0.00,0.00,0.00
11.02.2018 21:00,33100.00,31237.80,215.46,15580.00,15580.00,29988.18,216.00,1732.00,0.00,0.00,260.36,0.00,0.00,0.00,0.00
11.02.2018 22:00,32700.00,31318.70,214.80,15203.70,15203.80,29793.79,229.17,1941.87,0.00,0.00,287.59,78.87,0.00,0.00,1.20
11.02.2018 23:00,31500.00,30210.50,196.11,14736.70,14736.70,28771.61,214.17,1779.03,0.00,0.00,126.81,55.37,0.00,0.00,0.00
12.02.2018 00:00,29800.00,27908.90,207.90,14325.70,14325.70,27578.48,207.90,573.39,0.00,0.00,91.88,259.42,0.00,0.00,44.70
12.02.2018 01:00,27800.00,25820.50,177.99,13485.60,13485.60,25496.63,182.00,699.80,0.00,0.00,126.81,178.93,0.00,0.00,45.29
12.02.2018 02:00,26800.00,31726.10,128.96,13645.80,13645.90,24415.61,128.96,109.93,0.00,0.00,104.87,35.70,0.00,0.00,3.70
12.02.2018 03:00,26100.00,31223.20,128.95,13563.20,13563.30,23888.86,128.95,290.00,0.00,0.00,233.40,0.00,0.00,0.00,0.00
12.02.2018 04:00,25900.00,31188.00,125.01,13611.10,13611.30,23781.18,125.01,110.02,0.00,0.00,68.23,0.00,0.00,0.00,0.00
12.02.2018 05:00,26300.00,31621.00,128.99,13802.40,13802.50,23974.99,128.99,50.97,0.00,0.00,16.01,0.00,0.00,0.00,0.00
12.02.2018 06:00,27800.00,24172.70,173.10,15907.60,15907.60,25182.75,182.00,2297.00,0.00,0.00,1375.72,0.00,0.00,0.00,0.00
12.02.2018 07:00,30700.00,24922.90,177.96,17189.30,17189.30,27864.79,192.18,2400.43,0.00,0.00,1125.16,0.00,0.00,0.00,0.00
12.02.2018 08:00,35600.00,27653.10,174.75,19252.80,19252.80,32738.28,194.75,1769.90,0.00,0.00,241.57,106.67,0.00,0.00,0.00
12.02.2018 09:00,38500.00,30280.10,214.99,20408.90,20408.90,35246.55,233.00,1806.00,0.00,0.00,396.42,87.50,0.00,0.00,0.00
12.02.2018 10:00,38700.00,31379.20,205.00,20570.10,20570.10,35626.77,225.00,2382.05,0.00,0.00,417.61,156.32,0.00,0.00,4.29
12.02.2018 11:00,38600.00,31937.10,207.93,20704.90,20705.00,35955.81,227.93,2453.37,0.00,0.00,600.55,79.80,0.00,0.00,0.00
12.02.2018 12:00,36900.00,31241.20,169.00,19842.60,19842.70,34399.72,189.00,1859.98,0.00,0.00,278.36,0.00,0.00,0.00,0.00
12.02.2018 13:00,36800.00,31369.70,169.00,19896.30,19896.30,34603.65,189.00,2149.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.02.2018 14:00,37100.00,31097.00,174.74,19859.50,19859.50,34870.56,220.00,2859.90,0.00,0.00,748.59,38.40,0.00,0.00,0.00
12.02.2018 15:00,37200.00,30742.30,177.99,19567.30,19567.40,34724.19,225.99,2873.50,0.00,0.00,590.87,0.00,0.00,0.00,0.00
12.02.2018 16:00,37600.00,30746.50,204.79,19229.80,19229.90,35029.91,240.00,2770.00,0.00,0.00,427.20,0.00,0.00,0.00,0.00
12.02.2018 17:00,37700.00,31820.00,204.54,18707.50,18707.60,35651.08,219.54,1265.07,0.00,0.00,329.43,171.17,0.00,0.00,0.00
12.02.2018 18:00,38600.00,33503.90,206.40,18080.00,18080.00,36139.25,220.00,892.52,0.00,0.00,273.70,0.00,0.00,0.00,0.00
12.02.2018 19:00,37900.00,34184.90,178.00,17658.50,17658.50,36002.56,198.00,1893.57,0.00,0.00,406.94,72.50,0.00,0.00,0.00
12.02.2018 20:00,37400.00,33236.10,177.99,17796.20,17796.20,34963.56,193.00,1432.72,0.00,0.00,294.56,0.00,0.00,0.00,0.00
12.02.2018 21:00,36400.00,32232.10,166.99,17462.30,17462.30,34081.68,184.00,1527.50,0.00,0.00,336.77,0.00,0.00,0.00,0.00
12.02.2018 22:00,35700.00,31799.50,179.96,16867.60,16867.50,33486.40,188.95,1500.00,0.00,0.00,526.51,30.00,0.00,0.00,0.00
12.02.2018 23:00,34500.00,30542.30,170.00,16446.10,16446.10,32269.15,184.00,1570.02,0.00,0.00,322.12,50.00,0.00,0.00,0.00
13.02.2018 00:00,31800.00,28343.70,197.68,15139.40,15139.40,30260.72,167.53,481.05,0.00,0.00,140.53,696.07,0.00,0.00,113.54
13.02.2018 01:00,29900.00,26252.00,194.94,14505.30,14505.20,28004.53,194.94,234.05,0.00,0.00,0.01,349.65,0.00,0.00,77.22
13.02.2018 02:00,28800.00,33125.50,196.50,14701.70,14701.50,26856.59,166.53,0.00,0.00,0.00,0.00,406.60,0.00,0.00,151.51
13.02.2018 03:00,28200.00,32759.20,176.93,14501.50,14501.50,26215.19,176.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.02.2018 04:00,28000.00,32498.20,123.96,14733.70,14733.70,26202.07,123.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.02.2018 05:00,28400.00,32888.60,152.40,14786.00,14785.90,26362.28,152.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.02.2018 06:00,29600.00,25518.30,184.99,16169.30,16169.30,27382.00,184.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.02.2018 07:00,32100.00,25753.00,215.00,17276.40,17276.40,29699.91,215.00,115.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.02.2018 08:00,36300.00,28467.40,216.67,18434.40,18434.30,34001.04,216.67,821.93,0.00,0.00,131.86,267.40,0.00,0.00,9.31
13.02.2018 09:00,37900.00,31020.50,217.38,19749.40,19749.30,36376.72,218.00,448.00,0.00,0.00,204.39,0.00,0.00,0.00,0.00
13.02.2018 10:00,38000.00,31957.40,216.59,19866.40,19866.30,36645.94,216.59,379.00,0.00,0.00,215.11,0.00,0.00,0.00,0.00
13.02.2018 11:00,38200.00,32418.00,215.96,19804.00,19804.00,36673.33,215.96,369.33,0.00,0.00,200.67,0.00,0.00,0.00,0.00
13.02.2018 12:00,35900.00,31004.80,204.80,19383.20,19383.20,34905.97,204.80,323.48,0.00,0.00,110.75,215.83,0.00,0.00,3.77
13.02.2018 13:00,35900.00,30971.80,204.79,19250.90,19251.00,34774.99,204.79,0.00,0.00,0.00,0.00,179.12,0.00,0.00,44.40
13.02.2018 14:00,36200.00,30989.50,204.79,19244.50,19244.60,35030.32,204.79,375.60,0.00,0.00,141.76,0.00,0.00,0.00,0.00
13.02.2018 15:00,36000.00,30714.10,203.98,18718.90,18718.90,34559.31,203.98,221.65,0.00,0.00,86.75,120.30,0.00,0.00,17.55
13.02.2018 16:00,36500.00,30709.80,204.80,18604.20,18604.20,34951.16,204.80,164.43,0.00,0.00,5.07,390.27,0.00,0.00,7.80
13.02.2018 17:00,37200.00,32350.80,201.64,17890.60,17890.70,35457.67,201.64,152.42,0.00,0.00,31.90,0.00,0.00,0.00,0.00
13.02.2018 18:00,38300.00,33496.50,199.99,17747.60,17747.50,36069.67,175.00,75.00,0.00,0.00,15.00,134.90,0.00,0.00,0.00
13.02.2018 19:00,38100.00,33813.10,199.99,17327.90,17327.90,36206.39,190.00,14.92,0.00,0.00,4.25,107.47,0.00,0.00,14.88
13.02.2018 20:00,37400.00,33228.10,205.51,17146.90,17146.90,35028.55,205.51,625.05,0.00,0.00,62.90,25.00,0.00,0.00,0.00
13.02.2018 21:00,36300.00,32030.70,192.90,16871.20,16871.10,34160.38,192.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.02.2018 22:00,35500.00,32062.70,170.00,16404.60,16404.60,33800.97,139.53,0.00,0.00,0.00,0.00,133.33,0.00,0.00,0.00
13.02.2018 23:00,34000.00,30981.80,168.99,15893.80,15893.90,32405.51,125.00,29.17,0.00,0.00,0.00,516.32,0.00,0.00,61.34
14.02.2018 00:00,32000.00,29539.40,184.70,15219.30,15219.30,30053.62,147.00,556.35,0.00,0.00,49.83,940.97,0.00,0.00,95.44
14.02.2018 01:00,30100.00,27509.00,171.71,15035.30,15035.40,27685.96,171.71,0.00,0.00,0.00,0.00,105.35,0.00,0.00,24.29
14.02.2018 02:00,29000.00,34321.20,118.59,15089.50,15089.50,26873.97,120.00,438.90,0.00,0.00,192.51,0.00,0.00,0.00,0.00
14.02.2018 03:00,28400.00,33681.10,118.60,14995.80,14995.80,26228.95,120.00,710.00,0.00,0.00,388.03,0.00,0.00,0.00,0.00
14.02.2018 04:00,28200.00,33512.90,99.99,15095.20,15095.20,26139.87,104.99,639.00,0.00,0.00,320.13,0.00,0.00,0.00,0.00
14.02.2018 05:00,28600.00,33983.30,99.99,15258.10,15258.00,26359.94,101.00,729.42,0.00,0.00,328.08,0.00,0.00,0.00,0.00
14.02.2018 06:00,29800.00,25519.80,169.94,17052.90,17052.70,27353.39,172.00,1912.43,0.00,0.00,1150.54,0.00,0.00,0.00,0.00
14.02.2018 07:00,32300.00,26549.30,178.00,17913.60,17913.50,28981.51,182.00,1640.30,0.00,0.00,575.20,19.80,0.00,0.00,1.12
14.02.2018 08:00,36500.00,28811.60,204.79,19404.50,19404.40,33740.94,204.79,932.67,0.00,0.00,333.22,333.23,0.00,0.00,18.97
14.02.2018 09:00,38100.00,30985.40,209.99,20916.80,20916.80,35815.34,209.99,267.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00
14.02.2018 10:00,38200.00,32064.50,179.99,20961.20,20961.20,35765.72,182.00,625.68,0.00,0.00,151.68,0.00,0.00,0.00,0.00
14.02.2018 11:00,38400.00,32719.10,173.01,21098.60,21098.50,35718.44,187.91,1849.98,0.00,0.00,677.24,0.00,0.00,0.00,0.00
14.02.2018 12:00,36100.00,31350.00,125.01,20247.50,20247.60,33900.49,145.01,1057.50,0.00,0.00,212.19,0.00,0.00,0.00,0.00
14.02.2018 13:00,36100.00,31141.50,149.99,20234.30,20234.20,33983.38,169.99,1028.00,0.00,0.00,194.00,0.00,0.00,0.00,0.00
14.02.2018 14:00,36400.00,31010.60,158.96,20179.90,20179.90,34388.80,170.00,851.17,0.00,0.00,179.28,0.00,0.00,0.00,0.00
14.02.2018 15:00,36200.00,30655.10,167.00,19711.40,19711.30,34215.25,182.00,1479.00,0.00,0.00,224.97,0.00,0.00,0.00,0.00
14.02.2018 16:00,36700.00,30643.00,179.98,19600.50,19600.40,34725.63,192.34,2220.50,0.00,0.00,1298.00,0.00,0.00,0.00,0.00
14.02.2018 17:00,37400.00,32629.40,170.06,18779.70,18779.70,35255.01,182.00,1469.57,0.00,0.00,662.04,0.00,0.00,0.00,0.00
14.02.2018 18:00,38500.00,33709.30,167.00,18747.40,18747.50,35822.34,170.00,542.92,0.00,0.00,251.86,0.00,0.00,0.00,0.00
14.02.2018 19:00,38300.00,33981.50,162.90,18510.20,18510.20,35767.58,170.00,528.00,0.00,0.00,172.47,0.00,0.00,0.00,0.00
14.02.2018 20:00,37600.00,32844.80,200.00,17945.80,17945.70,34835.78,200.00,658.83,0.00,0.00,53.63,0.00,0.00,0.00,0.00
14.02.2018 21:00,36500.00,32186.60,184.99,17565.70,17565.70,33813.67,184.99,194.00,0.00,0.00,39.90,0.00,0.00,0.00,0.00
14.02.2018 22:00,35700.00,32193.60,178.78,16578.20,16578.20,33400.37,178.78,295.00,0.00,0.00,156.00,0.00,0.00,0.00,0.00
14.02.2018 23:00,34200.00,31090.80,169.19,16360.50,16360.50,32376.35,179.19,683.67,0.00,0.00,225.00,0.00,0.00,0.00,0.00
15.02.2018 00:00,32500.00,29042.10,149.50,13240.10,13240.10,28261.23,165.00,2594.60,0.00,0.00,669.88,106.35,0.00,0.00,1.63
15.02.2018 01:00,30600.00,26969.00,70.00,12893.10,12893.00,27338.86,100.00,635.67,0.00,0.00,268.73,0.00,0.00,0.00,0.00
15.02.2018 02:00,29400.00,33876.10,196.49,14528.60,14528.40,26674.97,196.49,1968.27,0.00,0.00,1126.07,0.00,0.00,0.00,0.00
15.02.2018 03:00,28800.00,33413.70,177.76,14454.10,14454.10,26066.82,177.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.02.2018 04:00,28700.00,33292.50,196.49,14423.80,14423.70,25961.54,196.49,230.02,0.00,0.00,174.25,0.00,0.00,0.00,0.00
15.02.2018 05:00,29100.00,33760.80,196.49,14605.30,14605.20,26150.00,196.49,405.15,0.00,0.00,68.00,24.83,0.00,0.00,17.70
15.02.2018 06:00,30200.00,25061.70,29.99,15222.10,15222.10,27131.88,100.00,1217.62,0.00,0.00,417.11,266.82,0.00,0.00,80.91
15.02.2018 07:00,32400.00,26354.30,158.95,15140.40,15140.40,29177.79,165.00,1248.20,0.00,0.00,611.78,0.00,0.00,0.00,0.00
15.02.2018 08:00,36900.00,28629.50,169.00,16125.90,16126.00,32208.10,184.17,1829.29,0.00,0.00,465.62,0.00,0.00,0.00,0.00
15.02.2018 09:00,39100.00,30919.80,182.77,16706.20,16706.30,34314.60,197.00,2393.00,0.00,0.00,738.83,0.00,0.00,0.00,0.00
15.02.2018 10:00,39100.00,32104.70,173.01,16862.60,16862.60,34750.51,189.17,1942.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.02.2018 11:00,38900.00,32758.00,170.06,17115.20,17115.20,34749.77,185.06,2206.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.02.2018 12:00,37100.00,31604.10,170.06,16668.60,16668.70,34138.71,184.96,1185.95,0.00,0.00,246.14,0.00,0.00,0.00,0.00
15.02.2018 13:00,37200.00,31154.00,172.99,16726.10,16726.00,34204.14,185.00,864.00,0.00,0.00,266.11,0.00,0.00,0.00,0.00
15.02.2018 14:00,37400.00,31122.20,172.98,16821.80,16821.70,34397.36,185.00,1160.00,0.00,0.00,300.22,0.00,0.00,0.00,0.00
15.02.2018 15:00,36900.00,30984.80,170.06,16434.90,16435.00,34326.46,171.00,566.00,0.00,0.00,292.06,0.00,0.00,0.00,0.00
15.02.2018 16:00,37300.00,31445.60,172.99,15962.50,15962.50,34371.98,189.17,1493.63,0.00,0.00,337.71,0.00,0.00,0.00,0.00
15.02.2018 17:00,37900.00,32992.30,158.49,15264.20,15264.20,34719.07,178.49,1758.00,0.00,0.00,377.65,0.00,0.00,0.00,0.00
15.02.2018 18:00,38600.00,33941.30,165.00,15195.80,15195.80,35370.45,175.00,1283.47,0.00,0.00,316.58,0.00,0.00,0.00,0.00
15.02.2018 19:00,38700.00,34129.50,158.50,15057.20,15057.20,35360.16,179.00,2737.42,0.00,0.00,1221.63,0.00,0.00,0.00,0.00
15.02.2018 20:00,37600.00,33270.10,170.06,15053.00,15052.90,34786.09,182.01,2736.80,0.00,0.00,1217.43,0.00,0.00,0.00,0.00
15.02.2018 21:00,36800.00,32821.60,162.90,14883.90,14883.90,33537.86,182.01,2696.67,0.00,0.00,1165.61,0.00,0.00,0.00,0.00
15.02.2018 22:00,36200.00,32708.50,120.00,14364.70,14364.80,32056.20,170.00,3390.13,0.00,0.00,1269.83,37.33,0.00,0.00,0.00
